cluster,n_train,response_train,n_test,response_test,col_3_mean,col_4_log_mean,col_4_mean,col_17,auc_train,auc_test
1,706,0.42492917847025496,195,0.4,240.25860155382907,3.583753121001892,96.62264150943396,3.993340732519423,0.7383990147783251,0.6512163050624589
2,17706,0.08166723144696712,4409,0.08142435926513948,213.29816866380284,3.5094864809720296,130.2481573592584,1.1083879719647298,0.7744652296108022,0.7674672444031776
