cluster,n_train,response_train,n_test,response_test,col_3_mean,col_4_log_mean,col_4_mean,col_17,auc_train,auc_test
1,706,0.42492917847025496,195,0.4,240.25860155382907,3.583753121001892,96.62264150943396,3.993340732519423,0.7383990147783251,0.6512163050624589
2,11031,0.10642734112954401,2799,0.10610932475884244,215.91937816341286,4.280305247374442,201.953579175705,1.1733188720173535,0.7989045739077324,0.7797586846347838
3,3366,0.02703505644682115,818,0.028117359413202935,106.3305449330784,2.264479758958554,11.03991395793499,1.0,0.643023236305679,0.7144107191687175
4,3309,0.05469930492595951,792,0.04924242424242424,313.59107534747625,2.180221566453379,10.05340160936357,1.0,0.6509401802998404,0.6157932373071815
